Date of Sale (dd/mm/yyyy),Sale Year,Sale Month,is_apartment,location,Description of Property,Not Full Market Price,Price_Adjusted_VAT_Clamped,vat_adjusted_flag
2023-03-10,2023,3,0,Kerry,Second-Hand Dwelling house /Apartment,No,215000.0,0
2023-10-18,2023,10,0,Mayo,Second-Hand Dwelling house /Apartment,No,60000.0,0
2023-08-03,2023,8,0,Cork,Second-Hand Dwelling house /Apartment,No,65000.0,0
2023-07-04,2023,7,0,Kerry,Second-Hand Dwelling house /Apartment,No,220000.0,0
2023-11-22,2023,11,0,Dublin 4,Second-Hand Dwelling house /Apartment,No,560000.0,0
2023-07-07,2023,7,0,Dublin 24,Second-Hand Dwelling house /Apartment,No,290000.0,0
2023-12-08,2023,12,0,Kerry,New Dwelling house /Apartment,No,355000.01090000005,1
2023-07-14,2023,7,0,Wexford,Second-Hand Dwelling house /Apartment,No,157000.0,0
2023-12-11,2023,12,0,Cavan,Second-Hand Dwelling house /Apartment,No,192500.0,0
2023-09-05,2023,9,0,Wicklow,Second-Hand Dwelling house /Apartment,No,375000.0,0
2023-07-07,2023,7,0,Dublin 15,Second-Hand Dwelling house /Apartment,No,365000.0,0
2023-12-21,2023,12,0,Cork,Second-Hand Dwelling house /Apartment,No,325000.0,0
2023-08-24,2023,8,0,Meath,Second-Hand Dwelling house /Apartment,No,340000.0,0
2023-07-28,2023,7,0,Dublin 25,Second-Hand Dwelling house /Apartment,No,480000.0,0
2023-05-17,2023,5,0,Galway,New Dwelling house /Apartment,No,164447.3125,1
2023-02-28,2023,2,0,Dublin 10,Second-Hand Dwelling house /Apartment,No,210000.0,0
2023-12-06,2023,12,0,Tipperary,Second-Hand Dwelling house /Apartment,No,126000.0,0
2023-12-20,2023,12,0,Galway,Second-Hand Dwelling house /Apartment,No,310000.0,0
2023-05-03,2023,5,0,Kilkenny,New Dwelling house /Apartment,No,385000.00175,1
2023-03-16,2023,3,0,Kildare,Second-Hand Dwelling house /Apartment,No,325000.0,0
2023-09-28,2023,9,0,Dublin 18,New Dwelling house /Apartment,No,721137.5,1
2023-12-05,2023,12,0,Cork,New Dwelling house /Apartment,No,395000.43,1
2023-11-17,2023,11,0,Kildare,Second-Hand Dwelling house /Apartment,No,453296.0,0
2023-02-09,2023,2,0,Dublin 1,Second-Hand Dwelling house /Apartment,No,65000.0,0
2023-04-28,2023,4,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,310000.0,0
2023-11-21,2023,11,0,Dublin 14,Second-Hand Dwelling house /Apartment,No,450100.0,0
2023-12-15,2023,12,0,Dublin 18,New Dwelling house /Apartment,No,721137.5,1
2023-09-13,2023,9,0,Galway,Second-Hand Dwelling house /Apartment,No,325000.0,0
2023-11-23,2023,11,0,Clare,Second-Hand Dwelling house /Apartment,No,344000.0,0
2023-01-06,2023,1,0,Wexford,Second-Hand Dwelling house /Apartment,No,130000.0,0
2023-02-02,2023,2,0,Galway,Second-Hand Dwelling house /Apartment,Yes,160000.0,0
2023-09-26,2023,9,0,Longford,Second-Hand Dwelling house /Apartment,No,215000.0,0
2023-10-24,2023,10,0,Dublin 8,Second-Hand Dwelling house /Apartment,No,570000.0,0
2023-06-14,2023,6,0,Kerry,Second-Hand Dwelling house /Apartment,No,130000.0,0
2023-03-27,2023,3,0,Galway,Second-Hand Dwelling house /Apartment,No,99000.0,0
2023-06-30,2023,6,0,Cork,Second-Hand Dwelling house /Apartment,Yes,60000.0,0
2023-02-27,2023,2,0,Waterford,Second-Hand Dwelling house /Apartment,No,170000.0,0
2023-01-23,2023,1,0,Kilkenny,Second-Hand Dwelling house /Apartment,No,443720.0,0
2023-04-20,2023,4,0,Sligo,Second-Hand Dwelling house /Apartment,No,340000.0,0
2023-06-16,2023,6,0,Cork,Second-Hand Dwelling house /Apartment,No,265000.0,0
2023-06-01,2023,6,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,721137.5,0
2023-08-24,2023,8,0,Cork,New Dwelling house /Apartment,No,555000.00665,1
2023-07-11,2023,7,0,Cavan,Second-Hand Dwelling house /Apartment,No,270000.0,0
2023-07-14,2023,7,0,Dublin 13,Second-Hand Dwelling house /Apartment,No,150000.0,0
2023-02-23,2023,2,0,Kildare,New Dwelling house /Apartment,No,344999.14,1
2023-12-07,2023,12,0,Mayo,Second-Hand Dwelling house /Apartment,No,165000.0,0
2023-07-18,2023,7,0,Galway,Second-Hand Dwelling house /Apartment,No,60000.0,0
2023-03-27,2023,3,0,Limerick,Second-Hand Dwelling house /Apartment,No,240000.0,0
2023-07-14,2023,7,0,Dublin 25,New Dwelling house /Apartment,No,721137.5,1
2023-04-24,2023,4,0,Offaly,Second-Hand Dwelling house /Apartment,No,165000.0,0
2023-12-15,2023,12,0,Kildare,Second-Hand Dwelling house /Apartment,No,240000.0,0
2023-09-27,2023,9,0,Mayo,Second-Hand Dwelling house /Apartment,No,390000.0,0
2023-01-30,2023,1,0,Wicklow,Second-Hand Dwelling house /Apartment,No,425000.0,0
2023-11-01,2023,11,0,Monaghan,Second-Hand Dwelling house /Apartment,No,82000.0,0
2023-07-18,2023,7,0,Dublin 15,New Dwelling house /Apartment,No,569999.9964000001,1
2023-11-02,2023,11,0,Cork,Second-Hand Dwelling house /Apartment,No,220000.0,0
2023-04-17,2023,4,0,Kildare,Second-Hand Dwelling house /Apartment,No,370000.0,0
2023-03-10,2023,3,0,Wexford,New Dwelling house /Apartment,Yes,244999.99905,1
2023-07-26,2023,7,0,Dublin 18,New Dwelling house /Apartment,No,459999.99590000004,1
2023-10-26,2023,10,0,Meath,Second-Hand Dwelling house /Apartment,No,240000.0,0
2023-09-11,2023,9,0,Waterford,Second-Hand Dwelling house /Apartment,Yes,168304.11,0
2023-10-03,2023,10,0,Dublin 12,Second-Hand Dwelling house /Apartment,No,420000.0,0
2023-09-08,2023,9,0,Galway,Second-Hand Dwelling house /Apartment,No,602500.0,0
2023-10-04,2023,10,0,Tipperary,Second-Hand Dwelling house /Apartment,No,265000.0,0
2023-12-01,2023,12,0,Wicklow,Second-Hand Dwelling house /Apartment,No,360000.0,0
2023-10-20,2023,10,0,Cork,Second-Hand Dwelling house /Apartment,Yes,270000.0,0
2023-06-16,2023,6,0,Tipperary,Second-Hand Dwelling house /Apartment,No,200000.0,0
2023-07-31,2023,7,0,Wicklow,Second-Hand Dwelling house /Apartment,No,660000.0,0
2023-06-16,2023,6,0,Cork,Second-Hand Dwelling house /Apartment,No,425000.0,0
2023-09-25,2023,9,0,Limerick,Second-Hand Dwelling house /Apartment,No,235000.0,0
2023-07-21,2023,7,0,Wicklow,Second-Hand Dwelling house /Apartment,No,426000.0,0
2023-02-21,2023,2,0,Galway,Second-Hand Dwelling house /Apartment,No,240000.0,0
2023-04-03,2023,4,0,Meath,New Dwelling house /Apartment,No,323475.0,1
2023-08-22,2023,8,0,Dublin 13,Second-Hand Dwelling house /Apartment,Yes,380000.0,0
2023-07-28,2023,7,0,Cavan,Second-Hand Dwelling house /Apartment,No,215000.0,0
2023-02-03,2023,2,0,Tipperary,Second-Hand Dwelling house /Apartment,No,600000.0,0
2023-01-30,2023,1,0,Wexford,Second-Hand Dwelling house /Apartment,No,310000.0,0
2023-06-09,2023,6,0,Laois,Second-Hand Dwelling house /Apartment,Yes,88354.8,0
2023-04-26,2023,4,0,Dublin 5,Second-Hand Dwelling house /Apartment,No,500000.0,0
2023-03-30,2023,3,0,Dublin 13,Second-Hand Dwelling house /Apartment,No,500000.0,0
2023-09-29,2023,9,0,Galway,Second-Hand Dwelling house /Apartment,No,395000.0,0
2023-08-24,2023,8,0,Limerick,Second-Hand Dwelling house /Apartment,No,215500.0,0
2023-03-14,2023,3,0,Meath,New Dwelling house /Apartment,No,414999.13,1
2023-09-29,2023,9,0,Dublin 18,New Dwelling house /Apartment,No,721137.5,1
2023-12-15,2023,12,0,Cork,New Dwelling house /Apartment,No,340756.49864999996,1
2023-05-19,2023,5,0,Tipperary,Second-Hand Dwelling house /Apartment,No,100000.0,0
2023-12-14,2023,12,1,Galway,New Dwelling house /Apartment,No,335000.925,1
2023-07-11,2023,7,0,Leitrim,Second-Hand Dwelling house /Apartment,Yes,185000.0,0
2023-11-20,2023,11,0,Kildare,New Dwelling house /Apartment,No,249999.99185,1
2023-07-07,2023,7,0,Dublin 22,Second-Hand Dwelling house /Apartment,No,295000.0,0
2023-06-21,2023,6,0,Galway,Second-Hand Dwelling house /Apartment,No,65000.0,0
2023-12-13,2023,12,0,Dublin 8,Second-Hand Dwelling house /Apartment,No,505995.0,0
2023-11-28,2023,11,0,Louth,New Dwelling house /Apartment,No,339999.465,1
2023-12-04,2023,12,0,Kildare,New Dwelling house /Apartment,No,404999.99565,1
2023-07-15,2023,7,0,Roscommon,Second-Hand Dwelling house /Apartment,No,85000.0,0
2023-12-19,2023,12,0,Roscommon,Second-Hand Dwelling house /Apartment,No,135000.0,0
2023-12-20,2023,12,0,Clare,Second-Hand Dwelling house /Apartment,No,300000.0,0
2023-05-05,2023,5,0,Cork,Second-Hand Dwelling house /Apartment,No,350000.0,0
2023-08-04,2023,8,0,Dublin 15,Second-Hand Dwelling house /Apartment,No,242000.0,0
2023-06-13,2023,6,0,Dublin 15,Second-Hand Dwelling house /Apartment,No,320000.0,0
2023-05-04,2023,5,0,Dublin 11,Second-Hand Dwelling house /Apartment,No,721137.5,0
2023-06-27,2023,6,0,Westmeath,Second-Hand Dwelling house /Apartment,No,245000.0,0
2023-09-04,2023,9,0,Laois,New Dwelling house /Apartment,No,384999.945,1
2023-05-16,2023,5,0,Carlow,Second-Hand Dwelling house /Apartment,Yes,250000.0,0
2023-12-13,2023,12,0,Galway,Second-Hand Dwelling house /Apartment,No,721137.5,0
2023-03-23,2023,3,0,Kerry,Second-Hand Dwelling house /Apartment,No,295000.0,0
2023-02-27,2023,2,0,Dublin 24,Second-Hand Dwelling house /Apartment,No,470000.0,0
2023-12-18,2023,12,0,Dublin 15,Second-Hand Dwelling house /Apartment,No,675000.0,0
2023-06-30,2023,6,0,Mayo,Second-Hand Dwelling house /Apartment,No,140000.0,0
2023-06-16,2023,6,0,Limerick,Second-Hand Dwelling house /Apartment,No,200000.0,0
2023-05-23,2023,5,0,Carlow,Second-Hand Dwelling house /Apartment,No,260000.0,0
2023-04-20,2023,4,0,Dublin 18,Second-Hand Dwelling house /Apartment,No,721137.5,0
2023-08-02,2023,8,0,Cork,Second-Hand Dwelling house /Apartment,No,200000.0,0
2023-04-18,2023,4,0,Longford,Second-Hand Dwelling house /Apartment,No,150000.0,0
2023-01-25,2023,1,0,Donegal,Second-Hand Dwelling house /Apartment,No,205000.0,0
2023-03-02,2023,3,1,Dublin 24,Second-Hand Dwelling house /Apartment,No,255000.0,0
2023-09-01,2023,9,0,Waterford,Second-Hand Dwelling house /Apartment,No,400000.0,0
2023-12-20,2023,12,0,Wicklow,Second-Hand Dwelling house /Apartment,No,485000.0,0
2023-05-12,2023,5,0,Dublin 13,New Dwelling house /Apartment,No,669999.99995,1
2023-07-13,2023,7,0,Cork,Second-Hand Dwelling house /Apartment,No,195000.0,0
2023-03-10,2023,3,0,Kilkenny,New Dwelling house /Apartment,Yes,272400.0,1
2023-09-19,2023,9,0,Laois,Second-Hand Dwelling house /Apartment,No,185000.0,0
2023-12-05,2023,12,0,Galway,New Dwelling house /Apartment,No,449000.325,1
2023-06-22,2023,6,0,Kildare,New Dwelling house /Apartment,No,419999.9854,1
2023-01-30,2023,1,0,Kilkenny,Second-Hand Dwelling house /Apartment,Yes,131400.0,0
2023-10-05,2023,10,0,Louth,Second-Hand Dwelling house /Apartment,No,165000.0,0
2023-05-30,2023,5,0,Dublin 12,Second-Hand Dwelling house /Apartment,No,327000.0,0
2023-07-17,2023,7,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,355000.0,0
2023-09-15,2023,9,0,Kildare,Second-Hand Dwelling house /Apartment,No,400000.0,0
2023-02-03,2023,2,0,Kildare,Second-Hand Dwelling house /Apartment,No,662000.0,0
2023-11-07,2023,11,0,Cork,Second-Hand Dwelling house /Apartment,No,235000.0,0
2023-03-01,2023,3,0,Dublin 8,Second-Hand Dwelling house /Apartment,No,342000.0,0
2023-05-25,2023,5,0,Dublin 4,Second-Hand Dwelling house /Apartment,No,470000.0,0
2023-05-11,2023,5,0,Cork,Second-Hand Dwelling house /Apartment,No,355000.0,0
2023-06-30,2023,6,0,Dublin 14,Second-Hand Dwelling house /Apartment,No,517000.0,0
2023-01-25,2023,1,0,Laois,Second-Hand Dwelling house /Apartment,No,250000.0,0
2023-04-03,2023,4,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,355000.0,0
2023-06-14,2023,6,0,Dublin 8,Second-Hand Dwelling house /Apartment,No,440000.0,0
2023-04-25,2023,4,0,Roscommon,Second-Hand Dwelling house /Apartment,No,185000.0,0
2023-10-16,2023,10,0,Kildare,Second-Hand Dwelling house /Apartment,No,208000.0,0
2023-12-07,2023,12,0,Meath,Second-Hand Dwelling house /Apartment,No,250000.0,0
2023-06-21,2023,6,0,Clare,Second-Hand Dwelling house /Apartment,No,190000.0,0
2023-11-07,2023,11,0,Louth,Second-Hand Dwelling house /Apartment,No,190000.0,0
2023-08-01,2023,8,0,Cork,New Dwelling house /Apartment,Yes,286079.02,1
2023-11-16,2023,11,0,Sligo,Second-Hand Dwelling house /Apartment,No,175000.0,0
2023-11-23,2023,11,0,Kildare,Second-Hand Dwelling house /Apartment,No,242500.0,0
2023-11-30,2023,11,0,Meath,Second-Hand Dwelling house /Apartment,No,335000.0,0
2023-08-09,2023,8,0,Dublin 22,Second-Hand Dwelling house /Apartment,No,235000.0,0
2023-09-19,2023,9,0,Dublin 10,Second-Hand Dwelling house /Apartment,No,275000.0,0
2023-12-08,2023,12,0,Kilkenny,New Dwelling house /Apartment,No,425625.0,1
2023-10-27,2023,10,0,Waterford,Second-Hand Dwelling house /Apartment,No,185000.0,0
2023-08-24,2023,8,0,Dublin 2,Second-Hand Dwelling house /Apartment,No,320000.0,0
2023-12-18,2023,12,0,Dublin 18,New Dwelling house /Apartment,No,721137.5,1
2023-02-13,2023,2,0,Dublin 13,Second-Hand Dwelling house /Apartment,No,520000.0,0
2023-01-19,2023,1,0,Cork,Second-Hand Dwelling house /Apartment,No,400000.0,0
2023-12-13,2023,12,0,Waterford,Second-Hand Dwelling house /Apartment,No,150000.0,0
2023-09-22,2023,9,0,Wicklow,Second-Hand Dwelling house /Apartment,No,365000.0,0
2023-07-07,2023,7,0,Dublin 8,Second-Hand Dwelling house /Apartment,Yes,230000.0,0
2023-01-19,2023,1,0,Dublin 1,Second-Hand Dwelling house /Apartment,No,382000.0,0
2023-09-12,2023,9,0,Dublin 15,Second-Hand Dwelling house /Apartment,No,460000.0,0
2023-07-12,2023,7,0,Galway,New Dwelling house /Apartment,No,618518.25,1
2023-06-28,2023,6,0,Cork,New Dwelling house /Apartment,No,375000.0048,1
2023-10-26,2023,10,0,Kerry,Second-Hand Dwelling house /Apartment,No,635000.0,0
2023-03-31,2023,3,1,Donegal,Second-Hand Dwelling house /Apartment,No,620000.0,0
2023-05-19,2023,5,0,Cork,Second-Hand Dwelling house /Apartment,No,433000.0,0
2023-12-01,2023,12,0,Galway,Second-Hand Dwelling house /Apartment,No,145000.0,0
2023-11-28,2023,11,0,Westmeath,New Dwelling house /Apartment,No,354999.99955,1
2023-01-20,2023,1,0,Westmeath,Second-Hand Dwelling house /Apartment,No,240000.0,0
2023-05-10,2023,5,0,Louth,Second-Hand Dwelling house /Apartment,No,280000.0,0
2023-06-29,2023,6,0,Clare,Second-Hand Dwelling house /Apartment,No,60000.0,0
2023-12-06,2023,12,0,Dublin 16,Second-Hand Dwelling house /Apartment,No,670000.0,0
2023-04-25,2023,4,0,Wicklow,Second-Hand Dwelling house /Apartment,No,170000.0,0
2023-07-05,2023,7,0,Limerick,Second-Hand Dwelling house /Apartment,No,285000.0,0
2023-07-21,2023,7,0,Limerick,Second-Hand Dwelling house /Apartment,No,253000.0,0
2023-10-31,2023,10,0,Kildare,Second-Hand Dwelling house /Apartment,No,545000.0,0
2023-11-10,2023,11,1,Dublin 25,Second-Hand Dwelling house /Apartment,No,721137.5,0
2023-07-17,2023,7,0,Dublin 15,Second-Hand Dwelling house /Apartment,No,410000.0,0
2023-03-03,2023,3,0,Wexford,Second-Hand Dwelling house /Apartment,Yes,145000.0,0
2023-05-08,2023,5,0,Dublin 22,Second-Hand Dwelling house /Apartment,No,337000.0,0
2023-08-15,2023,8,0,Clare,Second-Hand Dwelling house /Apartment,No,242500.0,0
2023-06-27,2023,6,0,Meath,Second-Hand Dwelling house /Apartment,No,315000.0,0
2023-05-04,2023,5,0,Cork,Second-Hand Dwelling house /Apartment,No,721137.5,0
2023-07-11,2023,7,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,290000.0,0
2023-05-17,2023,5,0,Carlow,New Dwelling house /Apartment,No,324999.99734999996,1
2023-09-06,2023,9,0,Kildare,Second-Hand Dwelling house /Apartment,No,537000.0,0
2023-08-01,2023,8,0,Cork,Second-Hand Dwelling house /Apartment,No,290000.0,0
2023-04-01,2023,4,0,Dublin 25,Second-Hand Dwelling house /Apartment,Yes,721137.5,0
2023-07-28,2023,7,0,Dublin 13,Second-Hand Dwelling house /Apartment,No,721137.5,0
2023-04-21,2023,4,0,Dublin 24,Second-Hand Dwelling house /Apartment,No,210000.0,0
2023-12-15,2023,12,0,Mayo,Second-Hand Dwelling house /Apartment,No,90000.0,0
2023-06-27,2023,6,0,Meath,Second-Hand Dwelling house /Apartment,No,125000.0,0
2023-12-21,2023,12,0,Dublin 6,Second-Hand Dwelling house /Apartment,No,721137.5,0
2023-06-16,2023,6,1,Dublin 13,Second-Hand Dwelling house /Apartment,No,721137.5,0
2023-06-21,2023,6,0,Cork,Second-Hand Dwelling house /Apartment,No,205000.0,0
2023-11-22,2023,11,0,Wicklow,New Dwelling house /Apartment,No,559999.92,1
2023-03-30,2023,3,0,Dublin 9,Second-Hand Dwelling house /Apartment,No,721137.5,0
2023-03-06,2023,3,0,Tipperary,Second-Hand Dwelling house /Apartment,No,110000.0,0
2023-10-16,2023,10,0,Donegal,Second-Hand Dwelling house /Apartment,No,75000.0,0
2023-07-10,2023,7,0,Louth,New Dwelling house /Apartment,No,289999.991,1
2023-06-27,2023,6,0,Kilkenny,Second-Hand Dwelling house /Apartment,No,575000.0,0
2023-11-29,2023,11,0,Clare,Second-Hand Dwelling house /Apartment,No,60000.0,0
2023-12-11,2023,12,0,Waterford,New Dwelling house /Apartment,No,295499.9967,1
2023-11-15,2023,11,0,Wicklow,Second-Hand Dwelling house /Apartment,No,60000.0,0
2023-09-04,2023,9,0,Offaly,Second-Hand Dwelling house /Apartment,No,340000.0,0
2023-09-08,2023,9,0,Dublin 22,New Dwelling house /Apartment,No,394999.9987,1
2023-06-09,2023,6,1,Waterford,Second-Hand Dwelling house /Apartment,Yes,210000.0,0
2023-03-24,2023,3,0,Kildare,Second-Hand Dwelling house /Apartment,No,370000.0,0
2023-10-13,2023,10,0,Dublin 3,Second-Hand Dwelling house /Apartment,No,545000.0,0
2023-10-17,2023,10,0,Cork,Second-Hand Dwelling house /Apartment,No,237000.0,0
2023-01-18,2023,1,0,Dublin 6,Second-Hand Dwelling house /Apartment,No,111111.11,0
2023-01-10,2023,1,0,Sligo,Second-Hand Dwelling house /Apartment,No,170000.0,0
2023-12-20,2023,12,0,Dublin 3,Second-Hand Dwelling house /Apartment,No,453000.0,0
2023-04-13,2023,4,0,Cavan,Second-Hand Dwelling house /Apartment,No,205000.0,0
2023-10-05,2023,10,0,Donegal,Second-Hand Dwelling house /Apartment,No,185000.0,0
2023-06-08,2023,6,0,Wicklow,Second-Hand Dwelling house /Apartment,No,412500.0,0
2023-05-23,2023,5,0,Galway,New Dwelling house /Apartment,No,500000.0064,1
2023-09-06,2023,9,0,Kildare,Second-Hand Dwelling house /Apartment,No,325000.0,0
2023-12-19,2023,12,0,Limerick,Second-Hand Dwelling house /Apartment,No,215000.0,0
2023-02-24,2023,2,0,Roscommon,Second-Hand Dwelling house /Apartment,No,60000.0,0
2023-07-21,2023,7,0,Donegal,Second-Hand Dwelling house /Apartment,No,154490.0,0
2023-02-01,2023,2,0,Wicklow,New Dwelling house /Apartment,No,404999.78,1
2023-05-24,2023,5,0,Kilkenny,Second-Hand Dwelling house /Apartment,No,160000.0,0
2023-03-06,2023,3,0,Donegal,Second-Hand Dwelling house /Apartment,No,120000.0,0
2023-08-31,2023,8,0,Cork,Second-Hand Dwelling house /Apartment,No,351000.0,0
2023-11-30,2023,11,0,Waterford,New Dwelling house /Apartment,Yes,425000.00090000004,1
2023-01-04,2023,1,0,Clare,Second-Hand Dwelling house /Apartment,No,120000.0,0
2023-06-16,2023,6,0,Meath,Second-Hand Dwelling house /Apartment,No,180000.0,0
2023-11-10,2023,11,1,Dublin 1,Second-Hand Dwelling house /Apartment,No,207500.0,0
2023-12-15,2023,12,0,Monaghan,Second-Hand Dwelling house /Apartment,Yes,265000.0,0
2023-02-01,2023,2,0,Kildare,New Dwelling house /Apartment,No,579998.62,1
2023-04-24,2023,4,0,Wicklow,Second-Hand Dwelling house /Apartment,No,315000.0,0
2023-08-24,2023,8,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,721137.5,0
2023-02-24,2023,2,0,Galway,Second-Hand Dwelling house /Apartment,No,695000.0,0
2023-03-08,2023,3,0,Cork,Second-Hand Dwelling house /Apartment,No,383000.0,0
2023-04-21,2023,4,0,Dublin 6W,Second-Hand Dwelling house /Apartment,No,721137.5,0
2023-11-03,2023,11,0,Dublin 7,Second-Hand Dwelling house /Apartment,No,612500.0,0
2023-06-07,2023,6,0,Dublin 5,Second-Hand Dwelling house /Apartment,Yes,330000.0,0
2023-06-23,2023,6,0,Dublin 15,Second-Hand Dwelling house /Apartment,No,310000.0,0
2023-02-22,2023,2,0,Mayo,Second-Hand Dwelling house /Apartment,No,200000.0,0
2023-04-21,2023,4,0,Wexford,Second-Hand Dwelling house /Apartment,No,167000.0,0
2023-12-01,2023,12,0,Kildare,New Dwelling house /Apartment,No,424999.615,1
2023-03-20,2023,3,0,Dublin 24,New Dwelling house /Apartment,No,484999.12,1
2023-09-29,2023,9,0,Kildare,New Dwelling house /Apartment,No,721137.5,1
2023-09-25,2023,9,0,Kildare,New Dwelling house /Apartment,No,525644.605,1
2023-06-07,2023,6,0,Kildare,Second-Hand Dwelling house /Apartment,No,390000.0,0
2023-06-08,2023,6,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,721137.5,0
2023-06-30,2023,6,0,Wexford,New Dwelling house /Apartment,No,273999.215,1
2023-06-20,2023,6,0,Galway,Second-Hand Dwelling house /Apartment,No,90000.0,0
2023-07-10,2023,7,0,Galway,Second-Hand Dwelling house /Apartment,No,122000.0,0
2023-08-10,2023,8,0,Louth,Second-Hand Dwelling house /Apartment,Yes,236000.0,0
2023-07-07,2023,7,0,Dublin 4,Second-Hand Dwelling house /Apartment,No,721137.5,0
2023-11-07,2023,11,0,Monaghan,Second-Hand Dwelling house /Apartment,No,185000.0,0
2023-07-25,2023,7,0,Dublin 17,Second-Hand Dwelling house /Apartment,Yes,360000.0,0
2023-04-18,2023,4,0,Dublin 9,Second-Hand Dwelling house /Apartment,No,445000.0,0
2023-06-12,2023,6,0,Kilkenny,Second-Hand Dwelling house /Apartment,No,80000.0,0
2023-11-08,2023,11,0,Sligo,New Dwelling house /Apartment,No,289999.991,1
2023-01-30,2023,1,0,Galway,Second-Hand Dwelling house /Apartment,No,275000.0,0
2023-05-05,2023,5,0,Limerick,Second-Hand Dwelling house /Apartment,No,142500.0,0
2023-08-08,2023,8,0,Clare,Second-Hand Dwelling house /Apartment,No,335000.0,0
2023-09-11,2023,9,0,Limerick,Second-Hand Dwelling house /Apartment,No,163000.0,0
2023-12-11,2023,12,0,Waterford,Second-Hand Dwelling house /Apartment,No,300000.0,0
2023-08-18,2023,8,0,Dublin 14,Second-Hand Dwelling house /Apartment,No,472050.0,0
2023-11-02,2023,11,0,Dublin 27,Second-Hand Dwelling house /Apartment,Yes,325000.0,0
