Price (€),Not Full Market Price,VAT Exclusive,Description of Property,is_apartment,Sale Year,Sale Month,location,vat_adjusted_flag,Price_Log
325000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Kildare,0,12.691583538230217
215000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Limerick,0,12.278397958261774
50000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,2,Roscommon,0,11.002116507732017
154490.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,7,Donegal,0,11.947891121196013
356828.0,No,Yes,New Dwelling house /Apartment,0,2023,2,Wicklow,1,12.911644272012747
160000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,5,Kilkenny,0,11.982935344196433
120000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Donegal,0,11.695255355062795
351000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Cork,0,12.768544351446794
374449.34,Yes,Yes,New Dwelling house /Apartment,0,2023,11,Waterford,1,12.959846802962604
120000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,1,Clare,0,11.695255355062795
180000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,6,Meath,0,12.100717685412471
207500.0,No,No,Second-Hand Dwelling house /Apartment,1,2023,11,Dublin_1,0,12.242891437918386
265000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2023,12,Monaghan,0,12.487488878546145
511012.0,No,Yes,New Dwelling house /Apartment,0,2023,2,Kildare,1,13.270782727349973
315000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,4,Wicklow,0,12.660331092405906
1005000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Dublin_26,0,13.48858649213279
695000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,2,Galway,0,13.451668563394815
383000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Cork,0,12.855792879125431
742000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,4,Dublin_6W,0,13.48858649213279
612500.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,11,Dublin_7,0,13.325305854052747
330000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2023,6,Dublin_5,0,12.706850963741102
310000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,6,Dublin_15,0,12.644330802262578
200000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,2,Mayo,0,12.206077645517674
167000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,4,Wexford,0,12.025755079404917
374449.0,No,Yes,New Dwelling house /Apartment,0,2023,12,Kildare,1,12.95984589496433
427312.0,No,Yes,New Dwelling house /Apartment,0,2023,3,Dublin_24,1,13.09190441734227
3765392.07,No,Yes,New Dwelling house /Apartment,0,2023,9,Kildare,1,13.48858649213279
463123.0,No,Yes,New Dwelling house /Apartment,0,2023,9,Kildare,1,13.17238250989226
390000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,6,Kildare,0,12.873904582205107
2000000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,6,Dublin_27,0,13.48858649213279
241409.0,No,Yes,New Dwelling house /Apartment,0,2023,6,Wexford,1,12.520884170041432
90000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,6,Galway,0,11.407576060361786
122000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,7,Galway,0,11.711784520403112
236000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2023,8,Louth,0,12.371591321286905
1525000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,7,Dublin_4,0,13.48858649213279
185000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,11,Monaghan,0,12.128116509451258
360000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2023,7,Dublin_17,0,12.793862088206213
445000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,4,Dublin_9,0,13.005831808336863
80000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,6,Kilkenny,0,11.289794413577894
255506.6,No,Yes,New Dwelling house /Apartment,0,2023,11,Sligo,1,12.577639619198198
275000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,1,Galway,0,12.524530013005734
142500.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,5,Limerick,0,11.86710429621008
335000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Clare,0,12.721888795877375
163000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Limerick,0,12.001511614739405
300000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Waterford,0,12.611541086966115
472050.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Dublin_14,0,13.064842309578077
325000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2023,11,Dublin_27,0,12.691583538230217
675000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,4,Cork,0,13.42246945133505
315000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Meath,0,12.660331092405906
360000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Cork,0,12.793862088206213
120000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,1,Donegal,0,11.695255355062795
760000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Dublin_27,0,13.48858649213279
273000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,5,Kilkenny,0,12.51723073716405
165000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Westmeath,0,12.013706813470414
371906.75,No,Yes,New Dwelling house /Apartment,0,2023,9,Cork,1,12.953033449746712
300000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,2,Dublin_15,0,12.611541086966115
281938.0,No,Yes,New Dwelling house /Apartment,0,2023,10,Louth,1,12.676078243523971
175000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Waterford,0,12.07254696717504
415000.0,No,Yes,New Dwelling house /Apartment,0,2023,6,Meath,1,13.06266857317351
45000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,10,Leitrim,0,11.002116507732017
225000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,7,Cork,0,12.323860125621126
162000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,5,Waterford,0,11.995357787034976
260000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Wicklow,0,12.468440756144114
271000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,11,Clare,0,12.509877789891931
250000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Longford,0,12.429220196836383
115000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Limerick,0,11.652696102959753
339207.05,No,Yes,New Dwelling house /Apartment,0,2023,5,Dublin_26,1,12.861001215214587
265000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,5,Cork,0,12.487488878546145
395000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Galway,0,12.886643575525625
120000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Waterford,0,11.695255355062795
53000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,5,Roscommon,0,11.002116507732017
170000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Cavan,0,12.04355959836804
775000.0,No,No,Second-Hand Dwelling house /Apartment,1,2023,4,Dublin_18,0,13.48858649213279
80000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,6,Monaghan,0,11.289794413577894
414096.92,No,Yes,New Dwelling house /Apartment,0,2023,3,Kildare,1,13.060490110279703
230000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Dublin_24,0,12.345838935721968
185714.28,No,No,Second-Hand Dwelling house /Apartment,1,2023,11,Dublin_6,0,12.131970027208274
350000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Dublin_3,0,12.765691290604371
352378.0,No,Yes,New Dwelling house /Apartment,0,2023,10,Meath,1,12.89909489328634
408000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,5,Meath,0,12.919024904363686
568281.94,No,Yes,New Dwelling house /Apartment,0,2023,12,Dublin_18,1,13.377007149110037
560000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Dublin_26,0,13.235693848424024
515000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Dublin_25,0,13.151924121391561
352500.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Dublin_11,0,12.77280873810987
230000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,7,Cork,0,12.345838935721968
500000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,11,Dublin_4,0,13.122365377402328
130000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Galway,0,11.775297421715827
325000.0,No,No,Second-Hand Dwelling house /Apartment,1,2023,7,Dublin_26,0,12.691583538230217
334801.0,No,Yes,New Dwelling house /Apartment,0,2023,5,Kildare,1,12.847926886965663
150000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,10,Clare,0,11.918397239722838
160000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Cork,0,11.982935344196433
540000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Tipperary,0,13.199326270390594
742000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,6,Dublin_14,0,13.48858649213279
125000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,5,Clare,0,11.736077016252437
400881.0,No,Yes,New Dwelling house /Apartment,0,2023,11,Wicklow,1,13.02805475287603
263877.0,No,Yes,New Dwelling house /Apartment,0,2023,8,Donegal,1,12.609874354289731
350000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2023,11,Kerry,0,12.765691290604371
195000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,2,Cork,0,12.180759965737863
80000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,5,Kildare,0,11.289794413577894
260000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,1,Dublin_11,0,12.468440756144114
277533.04,No,Yes,New Dwelling house /Apartment,0,2023,12,Wexford,1,12.660331093675742
328000.0,No,Yes,New Dwelling house /Apartment,1,2023,12,Limerick,1,12.827404224446248
215000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,5,Limerick,0,12.278397958261774
180000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Kerry,0,12.100717685412471
1000000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,4,Kilkenny,0,13.48858649213279
242000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Laois,0,12.396697137361691
483000.0,No,Yes,New Dwelling house /Apartment,0,2023,4,Wicklow,1,13.214406407701544
475000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,11,Cork,0,13.07107218827772
369000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,11,Dublin_26,0,12.818554633046093
250000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,2,Tipperary,0,12.429220196836383
205000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,11,Dublin_22,0,12.230770136157428
246696.0,No,Yes,New Dwelling house /Apartment,0,2023,1,Wexford,1,12.542548310716938
510000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,10,Limerick,0,13.1421679654829
180000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,2,Mayo,0,12.100717685412471
645000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2023,9,Dublin_16,0,13.377007146164305
330000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Meath,0,12.706850963741102
300000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,11,Cork,0,12.611541086966115
180000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Mayo,0,12.100717685412471
352000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Kilkenny,0,12.77138929548529
330000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,4,Dublin_15,0,12.706850963741102
333025.0,No,Yes,New Dwelling house /Apartment,0,2023,10,Meath,1,12.842608137768533
65000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,1,Cork,0,11.082157933374816
343612.0,No,Yes,New Dwelling house /Apartment,0,2023,3,Kildare,1,12.873903607848156
720000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,1,Dublin_6,0,13.487007879880162
360000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Wexford,0,12.793862088206213
215000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Kerry,0,12.278397958261774
344000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,2,Dublin_7,0,12.748399843328054
364000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Kildare,0,12.804911893867851
506608.0,No,Yes,New Dwelling house /Apartment,0,2023,6,Wicklow,1,13.262127198038593
525000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,2,Kildare,0,13.171155446333852
895000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,11,Dublin_15,0,13.48858649213279
279000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,10,Dublin_26,0,12.53897064502647
406000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Kildare,0,12.914110901635024
150000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,7,Cork,0,11.918397239722838
440485.0,No,Yes,New Dwelling house /Apartment,0,2023,6,Dublin_26,1,13.122266322694673
341675.0,No,Yes,New Dwelling house /Apartment,0,2023,7,Meath,1,12.86825050140435
125000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Donegal,0,11.736077016252437
441000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,11,Dublin_11,0,12.996802422000108
610000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,6,Wexford,0,13.321215875492413
150000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,10,Roscommon,0,11.918397239722838
300000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,11,Cavan,0,12.611541086966115
221000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Carlow,0,12.30592250537653
353000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,2,Louth,0,12.77422616877261
230000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Limerick,0,12.345838935721968
110000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Louth,0,11.608244735642321
200000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2023,10,Westmeath,0,12.206077645517674
325000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Laois,0,12.691583538230217
290000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,5,Wexford,0,12.577639650232573
308370.03,No,Yes,New Dwelling house /Apartment,0,2023,9,Cork,1,12.765691245033073
251000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,10,Tipperary,0,12.433212202169729
460000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,7,Galway,0,13.038983942375959
270000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2023,11,Dublin_17,0,12.506180941677357
235000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,7,Dublin_15,0,12.367345048436391
204500.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Waterford,0,12.228328144428588
150000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,10,Carlow,0,11.918397239722838
227000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Clare,0,12.33270970174018
200000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,4,Cork,0,12.206077645517674
365000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,4,Dublin_27,0,12.807655372286902
600000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Kilkenny,0,13.304686600863562
315000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,2,Dublin_4,0,12.660331092405906
435000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Dublin_27,0,12.983103608918753
135000.0,No,No,Second-Hand Dwelling house /Apartment,1,2023,7,Cork,0,11.813037464800539
339206.0,No,Yes,New Dwelling house /Apartment,0,2023,8,Mayo,1,12.860998119763305
510000.0,No,Yes,New Dwelling house /Apartment,0,2023,2,Kildare,1,13.268800383195654
60000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,11,Cork,0,11.002116507732017
307000.0,No,No,Second-Hand Dwelling house /Apartment,1,2023,5,Meath,0,12.634606283893019
515000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Dublin_27,0,13.151924121391561
375000.0,No,Yes,New Dwelling house /Apartment,0,2023,7,Meath,1,12.961316305369204
594713.0,No,Yes,New Dwelling house /Apartment,0,2023,6,Dublin_18,1,13.422468347632373
515000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,5,Dublin_6,0,13.151924121391561
95500.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,1,Kilkenny,0,11.466891997618188
325990.66,No,Yes,New Dwelling house /Apartment,0,2023,11,Cork,1,12.821259363268474
148898.0,No,Yes,New Dwelling house /Apartment,0,2023,10,Dublin_26,1,12.03765535485103
350350.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,1,Dublin_1,0,12.766690788083174
340000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Cork,0,12.73670383776449
50000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,4,Clare,0,11.002116507732017
207049.0,No,Yes,New Dwelling house /Apartment,0,2023,1,Galway,1,12.367347665443107
440000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,1,Limerick,0,12.994532278619134
290000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Meath,0,12.577639650232573
90000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Longford,0,11.407576060361786
250000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,5,Cork,0,12.429220196836383
145000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Cavan,0,11.884495917930655
230000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,2,Cork,0,12.345838935721968
515000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,6,Dublin_9,0,13.151924121391561
190000.0,No,No,Second-Hand Dwelling house /Apartment,1,2023,2,Laois,0,12.154784614286667
755000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Wexford,0,13.48858649213279
290000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,6,Cork,0,12.577639650232573
220000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,10,Mayo,0,12.301387370778713
263876.65,No,Yes,New Dwelling house /Apartment,0,2023,7,Cork,1,12.609873027917734
90000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,7,Tipperary,0,11.407576060361786
704845.81,No,Yes,New Dwelling house /Apartment,0,2023,4,Dublin_26,1,13.48858649213279
222000.0,No,Yes,New Dwelling house /Apartment,0,2023,9,Kerry,1,12.437069280506343
243000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,7,Dublin_15,0,12.400820837540556
251000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Dublin_15,0,12.433212202169729
700000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,7,Cork,0,13.45883704259595
160000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Tipperary,0,11.982935344196433
440000.0,No,No,Second-Hand Dwelling house /Apartment,1,2023,8,Dublin_1,0,12.994532278619134
278000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,10,Cork,0,12.535379989788607
37500.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2023,4,Louth,0,11.002116507732017
354625.81,No,Yes,New Dwelling house /Apartment,0,2023,11,Kildare,1,12.905453591611982
215000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Cork,0,12.278397958261774
280000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,7,Kildare,0,12.54254845357358
280000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,2,Kerry,0,12.54254845357358
285222.91,No,Yes,New Dwelling house /Apartment,1,2023,11,Dublin_25,1,12.687662033830863
239500.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Westmeath,0,12.386312871189734
43724.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2023,7,Cork,0,11.002116507732017
210748.9,No,Yes,New Dwelling house /Apartment,0,2023,9,Wicklow,1,12.385059487922758
143000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Tipperary,0,11.870606902224587
263876.65,No,Yes,New Dwelling house /Apartment,0,2023,11,Wexford,1,12.609873027917734
361233.48,No,Yes,New Dwelling house /Apartment,0,2023,11,Meath,1,12.923914877214102
400000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,2,Dublin_26,0,12.899222326086994
323000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Dublin_26,0,12.685410698175234
220000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Dublin_26,0,12.301387370778713
165000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,1,Meath,0,12.013706813470414
67500.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,2,Mayo,0,11.119897691565697
1215000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Dublin_6W,0,13.48858649213279
475000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,10,Dublin_27,0,13.07107218827772
210000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Mayo,0,12.25486757159303
370000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,6,Dublin_13,0,12.821260987319457
256500.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Cork,0,12.45488784222084
310000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,10,Waterford,0,12.644330802262578
1691850.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,7,Dublin_4,0,13.48858649213279
175000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Limerick,0,12.07254696717504
75000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,4,Longford,0,11.225256725762893
1192000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Cork,0,13.48858649213279
300000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Dublin_9,0,12.611541086966115
344854.0,No,Yes,New Dwelling house /Apartment,1,2023,3,Dublin_26,1,12.877511623838695
390000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Cork,0,12.873904582205107
507500.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,2,Dublin_13,0,13.137253960339487
285000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,4,Wicklow,0,12.560247968016562
365000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Dublin_25,0,12.807655372286902
355000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Meath,0,12.779875885354993
695000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Dublin_14,0,13.451668563394815
270000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,6,Dublin_8,0,12.506180941677357
525000.0,No,No,Second-Hand Dwelling house /Apartment,1,2023,5,Dublin_6W,0,13.171155446333852
612335.0,No,Yes,New Dwelling house /Apartment,0,2023,6,Dublin_3,1,13.451668887135304
365000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,10,Limerick,0,12.807655372286902
120000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,7,Donegal,0,11.695255355062795
244444.44,Yes,Yes,New Dwelling house /Apartment,0,2023,5,Kildare,1,12.533379578062632
465000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Dublin_27,0,13.049794835104816
268000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,11,Carlow,0,12.498745990829315
120000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,2,Galway,0,11.695255355062795
705000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,7,Dublin_27,0,13.465954500233115
497797.36,No,Yes,New Dwelling house /Apartment,0,2023,8,Dublin_25,1,13.244582786410186
250000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Meath,0,12.429220196836383
120000.0,No,No,Second-Hand Dwelling house /Apartment,1,2023,9,Waterford,0,11.695255355062795
240000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,2,Laois,0,12.388398368982115
420000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,11,Dublin_9,0,12.948012371209098
353900.0,No,No,Second-Hand Dwelling house /Apartment,1,2023,6,Dublin_18,0,12.776772491986527
165000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Kilkenny,0,12.013706813470414
312500.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,11,Louth,0,12.652362948153474
75000.0,No,No,Second-Hand Dwelling house /Apartment,1,2023,12,Meath,0,11.225256725762893
106000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,1,Cork,0,11.571203807011969
717000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,1,Dublin_13,0,13.482832514280924
350000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,4,Dublin_16,0,12.765691290604371
300000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,1,Dublin_5,0,12.611541086966115
600000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,1,Wexford,0,13.304686600863562
325000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Cork,0,12.691583538230217
422908.0,No,Yes,New Dwelling house /Apartment,0,2023,6,Kildare,1,13.081544674545324
235000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Kildare,0,12.367345048436391
205000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2023,5,Dublin_4,0,12.230770136157428
575000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,11,Meath,0,13.26212705890841
450000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,11,Cork,0,13.017005083966255
575000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Dublin_6,0,13.26212705890841
420000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Meath,0,12.948012371209098
266000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Meath,0,12.491255347155265
450000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Dublin_8,0,13.017005083966255
186000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,10,Clare,0,12.133507329024972
290000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Meath,0,12.577639650232573
275000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Dublin_10,0,12.524530013005734
470000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,2,Dublin_8,0,13.060490101343552
273000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,3,Galway,0,12.51723073716405
460000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,4,Dublin_22,0,13.038983942375959
436123.34,No,Yes,New Dwelling house /Apartment,0,2023,12,Wicklow,1,13.112315043367005
685000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Dublin_16,0,13.437175577097312
18000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,9,Cork,0,11.002116507732017
445000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,8,Kildare,0,13.005831808336863
235000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,1,Kilkenny,0,12.367345048436391
62500.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,6,Donegal,0,11.042937835596494
141250.0,No,No,Second-Hand Dwelling house /Apartment,1,2023,9,Dublin_7,0,11.858293728629645
1225000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,1,Dublin_27,0,13.48858649213279
285000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,10,Cork,0,12.560247968016562
320000.0,No,No,Second-Hand Dwelling house /Apartment,0,2023,12,Cork,0,12.676079399771027
